Ticket_ID,Priority_Level,Assigned_Severity,LLM_Severity,Resolution_Severity,Cluster_Severity,Fused_Severity,Inferred_Severity,Mismatch_Label
TKT-118676,Medium,2,0.2,0.7,0.8,0.47000000000000003,2,0
TKT-118677,Low,2,0.2,0.25,0.2,0.215,1,0
TKT-118678,Low,2,0.52,0.7,0.2,0.51,2,0
TKT-118679,High,2,0.2,0.25,0.8,0.335,2,0
TKT-118680,Medium,2,0.73,0.95,0.5,0.7499999999999999,3,0
TKT-118681,Medium,2,0.52,0.85,0.6499999999999999,0.645,3,0
TKT-118682,Medium,2,0.2,0.7,0.5,0.41000000000000003,2,0
TKT-118683,Medium,2,0.2,0.85,0.6499999999999999,0.485,2,0
TKT-118684,Critical,2,0.2,0.25,0.35000000000000003,0.245,1,0
TKT-118685,Medium,2,0.52,0.25,0.6499999999999999,0.46499999999999997,2,0
TKT-118686,Critical,2,0.2,0.25,0.5,0.275,1,0
TKT-118687,Low,2,0.2,0.7,0.8,0.47000000000000003,2,0
TKT-118688,Critical,2,0.2,0.25,0.6499999999999999,0.30499999999999994,2,0
TKT-118689,Low,2,0.73,0.85,0.35000000000000003,0.69,3,0
TKT-118690,Low,2,0.54,0.25,0.35000000000000003,0.41500000000000004,2,0
TKT-118691,Medium,2,0.73,0.7,0.8,0.735,3,0
TKT-118692,Medium,2,0.73,0.5,0.8,0.675,3,0
TKT-118693,Low,2,0.76,0.95,0.8,0.8250000000000001,4,1
TKT-118694,High,2,0.73,0.5,0.2,0.555,3,0
TKT-118695,Critical,2,0.52,0.7,0.8,0.63,3,0
TKT-118696,High,2,0.2,0.7,0.8,0.47000000000000003,2,0
TKT-118697,High,2,0.2,0.5,0.8,0.41000000000000003,2,0
TKT-118698,Low,2,0.2,0.7,0.6499999999999999,0.43999999999999995,2,0
TKT-118699,High,2,0.73,0.25,0.2,0.48,2,0
TKT-118700,High,2,0.2,0.5,0.35000000000000003,0.32,2,0
TKT-118701,Medium,2,0.52,0.95,0.35000000000000003,0.615,3,0
TKT-118702,Low,2,0.73,0.5,0.6499999999999999,0.645,3,0
TKT-118703,High,2,0.52,0.25,0.35000000000000003,0.405,2,0
TKT-118704,Low,2,0.2,0.5,0.6499999999999999,0.38,2,0
TKT-118705,Medium,2,0.73,0.85,0.5,0.72,3,0
TKT-118706,High,2,0.73,0.5,0.35000000000000003,0.585,3,0
TKT-118707,Critical,2,0.73,0.5,0.8,0.675,3,0
TKT-118708,Medium,2,0.2,0.5,0.5,0.35,2,0
TKT-118709,Low,2,0.73,0.25,0.35000000000000003,0.51,2,0
TKT-118710,Critical,2,0.73,0.5,0.8,0.675,3,0
TKT-118711,Medium,2,0.2,0.25,0.35000000000000003,0.245,1,0
TKT-118712,Medium,2,0.73,0.85,0.35000000000000003,0.69,3,0
TKT-118713,Medium,2,0.52,0.85,0.5,0.615,3,0
TKT-118714,Medium,2,0.73,0.7,0.5,0.6749999999999999,3,0
TKT-118715,Low,2,0.73,0.95,0.35000000000000003,0.72,3,0
TKT-118716,High,2,0.2,0.25,0.2,0.215,1,0
TKT-118717,Low,2,0.73,0.85,0.5,0.72,3,0
TKT-118718,Low,2,0.52,0.7,0.2,0.51,2,0
TKT-118719,Low,2,0.73,0.25,0.35000000000000003,0.51,2,0
TKT-118720,Medium,2,0.54,0.5,0.35000000000000003,0.49000000000000005,2,0
TKT-118721,Low,2,0.76,0.95,0.8,0.8250000000000001,4,1
TKT-118722,High,2,0.52,0.5,0.5,0.51,2,0
TKT-118723,Critical,2,0.2,0.5,0.35000000000000003,0.32,2,0
TKT-118724,Critical,2,0.2,0.25,0.2,0.215,1,0
TKT-118725,Medium,2,0.54,0.7,0.6499999999999999,0.61,3,0
TKT-118726,Medium,2,0.2,0.95,0.2,0.42500000000000004,2,0
TKT-118727,Medium,2,0.2,0.85,0.6499999999999999,0.485,2,0
TKT-118728,Medium,2,0.32,0.25,0.2,0.275,1,0
TKT-118729,High,2,0.2,0.25,0.5,0.275,1,0
TKT-118730,Low,2,0.2,0.25,0.8,0.335,2,0
TKT-118731,High,2,0.52,0.5,0.6499999999999999,0.54,2,0
TKT-118732,High,2,0.2,0.25,0.2,0.215,1,0
TKT-118733,Critical,2,0.73,0.5,0.8,0.675,3,0
TKT-118734,Medium,2,0.73,0.5,0.5,0.615,3,0
TKT-118735,Low,2,0.54,0.5,0.35000000000000003,0.49000000000000005,2,0
TKT-118736,Medium,2,0.56,0.85,0.35000000000000003,0.605,3,0
TKT-118737,Medium,2,0.2,0.85,0.8,0.515,2,0
TKT-118738,Medium,2,0.52,0.25,0.35000000000000003,0.405,2,0
TKT-118739,Medium,2,0.2,0.25,0.35000000000000003,0.245,1,0
TKT-118740,Low,2,0.2,0.7,0.35000000000000003,0.38,2,0
TKT-118741,Low,2,0.2,0.7,0.5,0.41000000000000003,2,0
TKT-118742,Medium,2,0.2,0.7,0.35000000000000003,0.38,2,0
TKT-118743,Low,2,0.2,0.85,0.6499999999999999,0.485,2,0
TKT-118744,Medium,2,0.2,0.85,0.2,0.395,2,0
TKT-118745,Critical,2,0.2,0.25,0.35000000000000003,0.245,1,0
TKT-118746,Medium,2,0.54,0.5,0.6499999999999999,0.55,3,0
TKT-118747,Low,2,0.2,0.95,0.8,0.545,2,0
TKT-118748,High,2,0.54,0.7,0.6499999999999999,0.61,3,0
TKT-118749,Medium,2,0.52,0.25,0.2,0.375,2,0
TKT-118750,Low,2,0.2,0.85,0.2,0.395,2,0
TKT-118751,Medium,2,0.76,0.7,0.5,0.69,3,0
TKT-118752,Medium,2,0.73,0.7,0.8,0.735,3,0
TKT-118753,Low,2,0.73,0.7,0.8,0.735,3,0
TKT-118754,Low,2,0.52,0.7,0.8,0.63,3,0
TKT-118755,High,2,0.73,0.25,0.6499999999999999,0.57,3,0
TKT-118756,Low,2,0.2,0.5,0.2,0.29000000000000004,1,0
TKT-118757,Low,2,0.73,0.5,0.8,0.675,3,0
TKT-118758,Medium,2,0.2,0.5,0.6499999999999999,0.38,2,0
TKT-118759,Low,2,0.2,0.5,0.6499999999999999,0.38,2,0
TKT-118760,Low,2,0.2,0.7,0.6499999999999999,0.43999999999999995,2,0
TKT-118761,Medium,2,0.52,0.7,0.5,0.57,3,0
TKT-118762,Low,2,0.2,0.7,0.8,0.47000000000000003,2,0
TKT-118763,Low,2,0.2,0.5,0.2,0.29000000000000004,1,0
TKT-118764,Medium,2,0.54,0.7,0.35000000000000003,0.55,3,0
TKT-118765,High,2,0.2,0.85,0.6499999999999999,0.485,2,0
TKT-118766,Low,2,0.2,0.85,0.5,0.45499999999999996,2,0
TKT-118767,Medium,2,0.52,0.25,0.5,0.43500000000000005,2,0
TKT-118768,Critical,2,0.2,0.5,0.8,0.41000000000000003,2,0
TKT-118769,High,2,0.2,0.25,0.6499999999999999,0.30499999999999994,2,0
TKT-118770,Low,2,0.52,0.95,0.2,0.585,3,0
TKT-118771,Medium,2,0.73,0.85,0.5,0.72,3,0
TKT-118772,Medium,2,0.73,0.25,0.35000000000000003,0.51,2,0
TKT-118773,Medium,2,0.73,0.85,0.35000000000000003,0.69,3,0
TKT-118774,Low,2,0.92,0.85,0.6499999999999999,0.8450000000000001,4,1
TKT-118775,High,2,0.73,0.25,0.6499999999999999,0.57,3,0
TKT-118776,Medium,2,0.92,0.85,0.35000000000000003,0.7850000000000001,4,1
TKT-118777,Medium,2,0.52,0.95,0.8,0.705,3,0
TKT-118778,High,2,0.52,0.25,0.6499999999999999,0.46499999999999997,2,0
TKT-118779,High,2,0.2,0.25,0.2,0.215,1,0
TKT-118780,Medium,2,0.73,0.85,0.35000000000000003,0.69,3,0
TKT-118781,Medium,2,0.73,0.5,0.2,0.555,3,0
TKT-118782,Medium,2,0.2,0.5,0.35000000000000003,0.32,2,0
TKT-118783,Medium,2,0.52,0.7,0.35000000000000003,0.54,2,0
TKT-118784,Critical,2,0.2,0.25,0.5,0.275,1,0
TKT-118785,Low,2,0.52,0.7,0.2,0.51,2,0
TKT-118786,Medium,2,0.52,0.5,0.2,0.45000000000000007,2,0
TKT-118787,Medium,2,0.2,0.5,0.6499999999999999,0.38,2,0
TKT-118788,Medium,2,0.76,0.5,0.5,0.63,3,0
TKT-118789,Medium,2,0.2,0.7,0.2,0.35,2,0
TKT-118790,Medium,2,0.2,0.7,0.6499999999999999,0.43999999999999995,2,0
TKT-118791,Low,2,0.54,0.95,0.2,0.595,3,0
TKT-118792,Low,2,0.2,0.25,0.35000000000000003,0.245,1,0
TKT-118793,Medium,2,0.2,0.25,0.6499999999999999,0.30499999999999994,2,0
TKT-118794,Medium,2,0.73,0.7,0.35000000000000003,0.645,3,0
TKT-118795,Low,2,0.56,0.85,0.5,0.635,3,0
TKT-118796,Medium,2,0.92,0.7,0.5,0.77,4,1
TKT-118797,Low,2,0.2,0.25,0.2,0.215,1,0
TKT-118798,Low,2,0.2,0.5,0.6499999999999999,0.38,2,0
TKT-118799,Critical,2,0.52,0.25,0.5,0.43500000000000005,2,0
TKT-118800,Medium,2,0.54,0.95,0.5,0.6549999999999999,3,0
TKT-118801,Low,2,0.2,0.7,0.5,0.41000000000000003,2,0
TKT-118802,Low,2,0.2,0.25,0.6499999999999999,0.30499999999999994,2,0
TKT-118803,Medium,2,0.52,0.25,0.6499999999999999,0.46499999999999997,2,0
TKT-118804,Medium,2,0.54,0.85,0.2,0.5650000000000001,3,0
TKT-118805,High,2,0.2,0.25,0.8,0.335,2,0
TKT-118806,Medium,2,0.92,0.7,0.6499999999999999,0.8,4,1
TKT-118807,Low,2,0.52,0.7,0.2,0.51,2,0
TKT-118808,Low,2,0.73,0.85,0.35000000000000003,0.69,3,0
TKT-118809,Low,2,0.2,0.85,0.2,0.395,2,0
TKT-118810,Low,2,0.73,0.7,0.35000000000000003,0.645,3,0
TKT-118811,Medium,2,0.2,0.95,0.5,0.485,2,0
TKT-118812,Low,2,0.52,0.5,0.5,0.51,2,0
TKT-118813,Medium,2,0.52,0.95,0.6499999999999999,0.6749999999999999,3,0
TKT-118814,Low,2,0.2,0.5,0.2,0.29000000000000004,1,0
TKT-118815,Low,2,0.2,0.85,0.8,0.515,2,0
TKT-118816,Medium,2,0.52,0.25,0.35000000000000003,0.405,2,0
TKT-118817,Medium,2,0.73,0.85,0.8,0.78,4,1
TKT-118818,Medium,2,0.52,0.95,0.2,0.585,3,0
TKT-118819,Low,2,0.54,0.7,0.8,0.64,3,0
TKT-118820,High,2,0.2,0.25,0.35000000000000003,0.245,1,0
TKT-118821,Low,2,0.52,0.85,0.6499999999999999,0.645,3,0
TKT-118822,Medium,2,0.52,0.25,0.6499999999999999,0.46499999999999997,2,0
TKT-118823,Low,2,0.73,0.5,0.2,0.555,3,0
TKT-118824,Medium,2,0.73,0.85,0.2,0.66,3,0
TKT-118825,Critical,2,0.73,0.7,0.35000000000000003,0.645,3,0
TKT-118826,High,2,0.73,0.25,0.8,0.6000000000000001,3,0
TKT-118827,Medium,2,0.73,0.5,0.35000000000000003,0.585,3,0
TKT-118828,Medium,2,0.2,0.7,0.6499999999999999,0.43999999999999995,2,0
TKT-118829,Low,2,0.2,0.5,0.2,0.29000000000000004,1,0
TKT-118830,High,2,0.2,0.5,0.2,0.29000000000000004,1,0
TKT-118831,Medium,2,0.2,0.95,0.6499999999999999,0.515,2,0
TKT-118832,Low,2,0.2,0.85,0.2,0.395,2,0
TKT-118833,Low,2,0.73,0.25,0.35000000000000003,0.51,2,0
TKT-118834,High,2,0.76,0.25,0.35000000000000003,0.525,2,0
TKT-118835,Low,2,0.52,0.85,0.2,0.555,3,0
TKT-118836,Medium,2,0.73,0.25,0.5,0.54,2,0
TKT-118837,Medium,2,0.73,0.85,0.5,0.72,3,0
TKT-118838,High,2,0.73,0.25,0.8,0.6000000000000001,3,0
TKT-118839,Low,2,0.2,0.7,0.5,0.41000000000000003,2,0
TKT-118840,Low,2,0.73,0.5,0.8,0.675,3,0
TKT-118841,Low,2,0.73,0.7,0.6499999999999999,0.705,3,0
TKT-118842,Critical,2,0.2,0.5,0.8,0.41000000000000003,2,0
TKT-118843,High,2,0.2,0.25,0.8,0.335,2,0
TKT-118844,Medium,2,0.2,0.5,0.5,0.35,2,0
TKT-118845,Medium,2,0.73,0.25,0.35000000000000003,0.51,2,0
TKT-118846,Low,2,0.52,0.7,0.8,0.63,3,0
TKT-118847,Medium,2,0.54,0.25,0.5,0.44500000000000006,2,0
TKT-118848,Low,2,0.52,0.25,0.6499999999999999,0.46499999999999997,2,0
TKT-118849,Medium,2,0.2,0.95,0.6499999999999999,0.515,2,0
TKT-118850,Medium,2,0.2,0.25,0.8,0.335,2,0
TKT-118851,Critical,2,0.2,0.25,0.35000000000000003,0.245,1,0
TKT-118852,Medium,2,0.73,0.7,0.5,0.6749999999999999,3,0
TKT-118853,Low,2,0.32,0.95,0.8,0.605,3,0
TKT-118854,Medium,2,0.2,0.5,0.6499999999999999,0.38,2,0
TKT-118855,High,2,0.2,0.25,0.2,0.215,1,0
TKT-118856,Medium,2,0.52,0.85,0.35000000000000003,0.585,3,0
TKT-118857,Low,2,0.73,0.7,0.8,0.735,3,0
TKT-118858,Medium,2,0.92,0.25,0.2,0.5750000000000001,3,0
TKT-118859,Medium,2,0.2,0.7,0.35000000000000003,0.38,2,0
TKT-118860,Low,2,0.73,0.25,0.5,0.54,2,0
TKT-118861,High,2,0.2,0.85,0.5,0.45499999999999996,2,0
TKT-118862,Low,2,0.52,0.25,0.5,0.43500000000000005,2,0
TKT-118863,Critical,2,0.73,0.5,0.8,0.675,3,0
TKT-118864,High,2,0.73,0.7,0.35000000000000003,0.645,3,0
TKT-118865,Low,2,0.52,0.25,0.5,0.43500000000000005,2,0
TKT-118866,Medium,2,0.54,0.25,0.5,0.44500000000000006,2,0
TKT-118867,Low,2,0.2,0.5,0.2,0.29000000000000004,1,0
TKT-118868,Medium,2,0.52,0.5,0.5,0.51,2,0
TKT-118869,Medium,2,0.2,0.5,0.8,0.41000000000000003,2,0
TKT-118870,Critical,2,0.73,0.5,0.2,0.555,3,0
TKT-118871,Critical,2,0.2,0.25,0.5,0.275,1,0
TKT-118872,Low,2,0.2,0.85,0.6499999999999999,0.485,2,0
TKT-118873,Medium,2,0.2,0.7,0.5,0.41000000000000003,2,0
TKT-118874,Medium,2,0.52,0.25,0.35000000000000003,0.405,2,0
TKT-118875,Low,2,0.76,0.85,0.8,0.795,4,1
TKT-118876,Medium,2,0.73,0.25,0.5,0.54,2,0
TKT-118877,Medium,2,0.52,0.95,0.35000000000000003,0.615,3,0
TKT-118878,Low,2,0.2,0.7,0.8,0.47000000000000003,2,0
TKT-118879,Medium,2,0.54,0.7,0.8,0.64,3,0
TKT-118880,Medium,2,0.2,0.95,0.35000000000000003,0.455,2,0
TKT-118881,Medium,2,0.2,0.5,0.35000000000000003,0.32,2,0
TKT-118882,High,2,0.2,0.7,0.6499999999999999,0.43999999999999995,2,0
TKT-118883,Low,2,0.73,0.5,0.6499999999999999,0.645,3,0
TKT-118884,Low,2,0.2,0.25,0.6499999999999999,0.30499999999999994,2,0
TKT-118885,Low,2,0.2,0.5,0.6499999999999999,0.38,2,0
TKT-118886,Low,2,0.73,0.5,0.8,0.675,3,0
TKT-118887,High,2,0.76,0.25,0.35000000000000003,0.525,2,0
TKT-118888,High,2,0.2,0.25,0.2,0.215,1,0
TKT-118889,Medium,2,0.2,0.95,0.35000000000000003,0.455,2,0
TKT-118890,Medium,2,0.73,0.95,0.6499999999999999,0.7799999999999999,4,1
TKT-118891,Medium,2,0.2,0.25,0.8,0.335,2,0
TKT-118892,Medium,2,0.73,0.7,0.2,0.615,3,0
TKT-118893,High,2,0.2,0.5,0.8,0.41000000000000003,2,0
TKT-118894,Low,2,0.2,0.7,0.8,0.47000000000000003,2,0
TKT-118895,Low,2,0.2,0.5,0.35000000000000003,0.32,2,0
TKT-118896,High,2,0.73,0.7,0.35000000000000003,0.645,3,0
TKT-118897,Medium,2,0.52,0.7,0.5,0.57,3,0
TKT-118898,Medium,2,0.2,0.25,0.2,0.215,1,0
TKT-118899,High,2,0.2,0.25,0.35000000000000003,0.245,1,0
TKT-118900,Medium,2,0.73,0.85,0.8,0.78,4,1
TKT-118901,Medium,2,0.52,0.7,0.35000000000000003,0.54,2,0
TKT-118902,Low,2,0.2,0.7,0.6499999999999999,0.43999999999999995,2,0
TKT-118903,Low,2,0.52,0.7,0.8,0.63,3,0
TKT-118904,Medium,2,0.2,0.85,0.2,0.395,2,0
TKT-118905,Low,2,0.2,0.25,0.5,0.275,1,0
TKT-118906,Medium,2,0.73,0.25,0.8,0.6000000000000001,3,0
TKT-118907,Medium,2,0.2,0.25,0.6499999999999999,0.30499999999999994,2,0
TKT-118908,Low,2,0.52,0.85,0.8,0.675,3,0
TKT-118909,High,2,0.2,0.25,0.5,0.275,1,0
TKT-118910,Medium,2,0.54,0.5,0.35000000000000003,0.49000000000000005,2,0
TKT-118911,High,2,0.52,0.25,0.8,0.49500000000000005,2,0
TKT-118912,Low,2,0.2,0.95,0.2,0.42500000000000004,2,0
TKT-118913,Low,2,0.54,0.7,0.8,0.64,3,0
TKT-118914,High,2,0.2,0.5,0.8,0.41000000000000003,2,0
TKT-118915,Medium,2,0.2,0.95,0.5,0.485,2,0
TKT-118916,Low,2,0.73,0.25,0.2,0.48,2,0
TKT-118917,Low,2,0.2,0.7,0.6499999999999999,0.43999999999999995,2,0
TKT-118918,Low,2,0.73,0.25,0.35000000000000003,0.51,2,0
TKT-118919,High,2,0.73,0.7,0.5,0.6749999999999999,3,0
TKT-118920,Low,2,0.73,0.85,0.8,0.78,4,1
TKT-118921,Medium,2,0.52,0.5,0.5,0.51,2,0
TKT-118922,Medium,2,0.73,0.5,0.2,0.555,3,0
TKT-118923,High,2,0.73,0.25,0.6499999999999999,0.57,3,0
TKT-118924,Medium,2,0.2,0.7,0.35000000000000003,0.38,2,0
TKT-118925,Medium,2,0.54,0.25,0.6499999999999999,0.475,2,0
TKT-118926,Low,2,0.2,0.85,0.35000000000000003,0.425,2,0
TKT-118927,Medium,2,0.2,0.5,0.35000000000000003,0.32,2,0
TKT-118928,High,2,0.73,0.5,0.8,0.675,3,0
TKT-118929,Medium,2,0.54,0.85,0.6499999999999999,0.655,3,0
TKT-118930,Medium,2,0.2,0.85,0.2,0.395,2,0
TKT-118931,Medium,2,0.2,0.5,0.2,0.29000000000000004,1,0
TKT-118932,High,2,0.2,0.7,0.5,0.41000000000000003,2,0
TKT-118933,Low,2,0.52,0.7,0.2,0.51,2,0
TKT-118934,Critical,2,0.2,0.25,0.2,0.215,1,0
TKT-118935,Low,2,0.2,0.25,0.35000000000000003,0.245,1,0
TKT-118936,High,2,0.73,0.7,0.8,0.735,3,0
TKT-118937,High,2,0.2,0.25,0.5,0.275,1,0
TKT-118938,Low,2,0.52,0.7,0.8,0.63,3,0
TKT-118939,Low,2,0.2,0.25,0.35000000000000003,0.245,1,0
TKT-118940,Medium,2,0.2,0.25,0.5,0.275,1,0
TKT-118941,High,2,0.2,0.7,0.35000000000000003,0.38,2,0
TKT-118942,Low,2,0.52,0.95,0.5,0.6449999999999999,3,0
TKT-118943,High,2,0.2,0.5,0.6499999999999999,0.38,2,0
TKT-118944,Medium,2,0.56,0.7,0.35000000000000003,0.56,3,0
TKT-118945,High,2,0.52,0.7,0.2,0.51,2,0
TKT-118946,Low,2,0.54,0.25,0.8,0.5050000000000001,2,0
TKT-118947,High,2,0.2,0.7,0.6499999999999999,0.43999999999999995,2,0
TKT-118948,Low,2,0.52,0.5,0.5,0.51,2,0
TKT-118949,High,2,0.73,0.85,0.5,0.72,3,0
TKT-118950,High,2,0.2,0.25,0.2,0.215,1,0
TKT-118951,Medium,2,0.2,0.85,0.6499999999999999,0.485,2,0
TKT-118952,Low,2,0.52,0.7,0.2,0.51,2,0
TKT-118953,Medium,2,0.2,0.7,0.2,0.35,2,0
TKT-118954,Low,2,0.2,0.95,0.35000000000000003,0.455,2,0
TKT-118955,Low,2,0.92,0.25,0.35000000000000003,0.605,3,0
TKT-118956,High,2,0.2,0.5,0.8,0.41000000000000003,2,0
TKT-118957,Low,2,0.92,0.5,0.6499999999999999,0.74,3,0
TKT-118958,Low,2,0.73,0.85,0.2,0.66,3,0
TKT-118959,High,2,0.73,0.7,0.2,0.615,3,0
TKT-118960,High,2,0.73,0.7,0.2,0.615,3,0
TKT-118961,Medium,2,0.2,0.7,0.2,0.35,2,0
TKT-118962,High,2,0.52,0.85,0.8,0.675,3,0
TKT-118963,Medium,2,0.52,0.5,0.6499999999999999,0.54,2,0
TKT-118964,Medium,2,0.2,0.5,0.35000000000000003,0.32,2,0
TKT-118965,Low,2,0.76,0.25,0.2,0.495,2,0
TKT-118966,Low,2,0.2,0.95,0.35000000000000003,0.455,2,0
TKT-118967,Low,2,0.73,0.7,0.35000000000000003,0.645,3,0
TKT-118968,Low,2,0.52,0.85,0.5,0.615,3,0
TKT-118969,Low,2,0.2,0.85,0.5,0.45499999999999996,2,0
TKT-118970,Medium,2,0.2,0.5,0.5,0.35,2,0
TKT-118971,Critical,2,0.2,0.25,0.2,0.215,1,0
TKT-118972,Low,2,0.52,0.7,0.2,0.51,2,0
TKT-118973,Medium,2,0.2,0.7,0.2,0.35,2,0
TKT-118974,Medium,2,0.2,0.7,0.35000000000000003,0.38,2,0
TKT-118975,Low,2,0.2,0.95,0.2,0.42500000000000004,2,0
TKT-118976,High,2,0.2,0.25,0.6499999999999999,0.30499999999999994,2,0
TKT-118977,Critical,2,0.2,0.25,0.2,0.215,1,0
TKT-118978,High,2,0.73,0.25,0.8,0.6000000000000001,3,0
TKT-118979,Medium,2,0.2,0.85,0.2,0.395,2,0
TKT-118980,Low,2,0.2,0.7,0.8,0.47000000000000003,2,0
TKT-118981,High,2,0.2,0.85,0.5,0.45499999999999996,2,0
TKT-118982,Low,2,0.73,0.85,0.5,0.72,3,0
TKT-118983,High,2,0.73,0.25,0.35000000000000003,0.51,2,0
TKT-118984,Low,2,0.2,0.5,0.5,0.35,2,0
TKT-118985,Medium,2,0.2,0.7,0.6499999999999999,0.43999999999999995,2,0
TKT-118986,Medium,2,0.2,0.25,0.35000000000000003,0.245,1,0
TKT-118987,Medium,2,0.92,0.85,0.2,0.7550000000000001,4,1
TKT-118988,Medium,2,0.2,0.7,0.8,0.47000000000000003,2,0
TKT-118989,Low,2,0.2,0.5,0.8,0.41000000000000003,2,0
TKT-118990,Low,2,0.2,0.25,0.2,0.215,1,0
TKT-118991,Low,2,0.2,0.5,0.35000000000000003,0.32,2,0
TKT-118992,Medium,2,0.2,0.7,0.5,0.41000000000000003,2,0
TKT-118993,Low,2,0.73,0.85,0.35000000000000003,0.69,3,0
TKT-118994,Low,2,0.73,0.25,0.8,0.6000000000000001,3,0
TKT-118995,Low,2,0.52,0.5,0.5,0.51,2,0
TKT-118996,Low,2,0.52,0.25,0.5,0.43500000000000005,2,0
TKT-118997,Medium,2,0.2,0.5,0.5,0.35,2,0
TKT-118998,Medium,2,0.73,0.7,0.2,0.615,3,0
TKT-118999,Low,2,0.2,0.95,0.5,0.485,2,0
TKT-119000,Medium,2,0.73,0.25,0.35000000000000003,0.51,2,0
TKT-119001,Low,2,0.2,0.95,0.8,0.545,2,0
TKT-119002,Medium,2,0.2,0.5,0.5,0.35,2,0
TKT-119003,High,2,0.2,0.5,0.2,0.29000000000000004,1,0
TKT-119004,Low,2,0.54,0.85,0.5,0.625,3,0
TKT-119005,Medium,2,0.54,0.7,0.35000000000000003,0.55,3,0
TKT-119006,High,2,0.92,0.25,0.8,0.6950000000000001,3,0
TKT-119007,Low,2,0.56,0.5,0.35000000000000003,0.5,2,0
TKT-119008,Medium,2,0.2,0.5,0.5,0.35,2,0
TKT-119009,Low,2,0.54,0.7,0.8,0.64,3,0
TKT-119010,Medium,2,0.73,0.95,0.5,0.7499999999999999,3,0
TKT-119011,High,2,0.2,0.85,0.35000000000000003,0.425,2,0
TKT-119012,Low,2,0.2,0.7,0.6499999999999999,0.43999999999999995,2,0
TKT-119013,Medium,2,0.54,0.85,0.5,0.625,3,0
TKT-119014,Low,2,0.2,0.5,0.8,0.41000000000000003,2,0
TKT-119015,High,2,0.2,0.25,0.2,0.215,1,0
TKT-119016,Low,2,0.2,0.7,0.2,0.35,2,0
TKT-119017,Low,2,0.52,0.95,0.2,0.585,3,0
TKT-119018,Medium,2,0.73,0.85,0.8,0.78,4,1
TKT-119019,Medium,2,0.2,0.25,0.35000000000000003,0.245,1,0
TKT-119020,Medium,2,0.73,0.85,0.5,0.72,3,0
TKT-119021,Low,2,0.2,0.5,0.8,0.41000000000000003,2,0
TKT-119022,Low,2,0.2,0.5,0.2,0.29000000000000004,1,0
TKT-119023,Medium,2,0.52,0.25,0.2,0.375,2,0
TKT-119024,Medium,2,0.73,0.7,0.35000000000000003,0.645,3,0
TKT-119025,Medium,2,0.2,0.95,0.2,0.42500000000000004,2,0
TKT-119026,Low,2,0.2,0.25,0.5,0.275,1,0
TKT-119027,Medium,2,0.76,0.5,0.2,0.5700000000000001,3,0
TKT-119028,Low,2,0.2,0.5,0.35000000000000003,0.32,2,0
TKT-119029,High,2,0.2,0.25,0.6499999999999999,0.30499999999999994,2,0
TKT-119030,Medium,2,0.73,0.5,0.6499999999999999,0.645,3,0
TKT-119031,High,2,0.2,0.25,0.5,0.275,1,0
TKT-119032,Medium,2,0.2,0.5,0.2,0.29000000000000004,1,0
TKT-119033,High,2,0.2,0.25,0.2,0.215,1,0
TKT-119034,Low,2,0.2,0.7,0.35000000000000003,0.38,2,0
TKT-119035,Medium,2,0.73,0.95,0.35000000000000003,0.72,3,0
TKT-119036,Low,2,0.92,0.95,0.2,0.785,4,1
TKT-119037,Low,2,0.73,0.85,0.5,0.72,3,0
TKT-119038,Medium,2,0.52,0.25,0.2,0.375,2,0
TKT-119039,Low,2,0.54,0.5,0.35000000000000003,0.49000000000000005,2,0
TKT-119040,Medium,2,0.2,0.85,0.5,0.45499999999999996,2,0
TKT-119041,Medium,2,0.73,0.25,0.5,0.54,2,0
TKT-119042,Low,2,0.52,0.95,0.2,0.585,3,0
TKT-119043,Medium,2,0.52,0.85,0.2,0.555,3,0
TKT-119044,High,2,0.73,0.7,0.2,0.615,3,0
TKT-119045,Medium,2,0.73,0.95,0.6499999999999999,0.7799999999999999,4,1
TKT-119046,Low,2,0.2,0.7,0.6499999999999999,0.43999999999999995,2,0
TKT-119047,Low,2,0.2,0.25,0.8,0.335,2,0
TKT-119048,Low,2,0.73,0.7,0.5,0.6749999999999999,3,0
TKT-119049,Medium,2,0.73,0.95,0.2,0.69,3,0
TKT-119050,Medium,2,0.73,0.95,0.5,0.7499999999999999,3,0
TKT-119051,High,2,0.73,0.5,0.5,0.615,3,0
TKT-119052,Low,2,0.2,0.85,0.8,0.515,2,0
TKT-119053,High,2,0.73,0.7,0.5,0.6749999999999999,3,0
TKT-119054,Low,2,0.73,0.85,0.2,0.66,3,0
TKT-119055,High,2,0.52,0.7,0.8,0.63,3,0
TKT-119056,Medium,2,0.2,0.85,0.5,0.45499999999999996,2,0
TKT-119057,Low,2,0.73,0.95,0.5,0.7499999999999999,3,0
TKT-119058,Medium,2,0.73,0.25,0.35000000000000003,0.51,2,0
TKT-119059,Low,2,0.52,0.85,0.35000000000000003,0.585,3,0
TKT-119060,Low,2,0.73,0.25,0.35000000000000003,0.51,2,0
TKT-119061,Low,2,0.52,0.5,0.2,0.45000000000000007,2,0
TKT-119062,Medium,2,0.2,0.7,0.5,0.41000000000000003,2,0
TKT-119063,High,2,0.73,0.5,0.35000000000000003,0.585,3,0
TKT-119064,Medium,2,0.76,0.5,0.8,0.6900000000000001,3,0
TKT-119065,Low,2,0.52,0.7,0.6499999999999999,0.6,3,0
